customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST00174,Female,0,No,No,14,Yes,No phone service,DSL,No internet service,Yes,Yes,No internet service,No,No,Two year,Yes,Bank transfer (automatic),76.22,200.22,Yes
CUST00175,Female,0,Yes,Yes,7,No,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,No,No internet service,Two year,No,Credit card (automatic),50.98,5065.62,No
CUST00176,Male,0,No,Yes,48,Yes,No,Fiber optic,Yes,No,No internet service,Yes,Yes,No,Two year,No,Mailed check,59.98,7232.7,No
CUST00177,Female,0,Yes,Yes,26,Yes,No phone service,DSL,No internet service,No,No internet service,No,Yes,No,Two year,Yes,Credit card (automatic),42.12,2280.28,No
CUST00178,Male,0,No,No,72,Yes,No,No,No,No internet service,Yes,Yes,No,Yes,Two year,No,Mailed check,32.5,8403.69,No
CUST00179,Male,0,Yes,No,68,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No,Yes,One year,No,Bank transfer (automatic),48.01,2578.44,No
CUST00180,Male,0,Yes,Yes,63,No,Yes,Fiber optic,No,No,No internet service,No,Yes,No,One year,No,Electronic check,108.68,5029.44,No
CUST00181,Male,0,No,Yes,14,Yes,No phone service,Fiber optic,Yes,No,No,No internet service,No,Yes,One year,No,Credit card (automatic),63.26,8153.5,No
CUST00182,Female,0,Yes,No,8,Yes,No,Fiber optic,No,No,No internet service,No internet service,Yes,Yes,One year,No,Credit card (automatic),39.88,6767.74,No
CUST00183,Female,0,Yes,No,63,Yes,No,DSL,No,No internet service,No,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),88.08,1260.94,Yes
CUST00184,Male,0,No,Yes,56,Yes,No,Fiber optic,No internet service,No,No,No,No internet service,No,Two year,No,Mailed check,71.84,1711.69,No
CUST00185,Female,0,Yes,No,66,No,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,No,No internet service,Two year,Yes,Credit card (automatic),27.3,7218.85,No
CUST00186,Male,0,Yes,No,21,Yes,Yes,No,No,No internet service,Yes,Yes,No,Yes,Two year,Yes,Electronic check,38.6,4198.82,Yes
CUST00187,Female,0,No,Yes,68,No,No phone service,No,No internet service,No,Yes,No internet service,No internet service,Yes,Two year,Yes,Electronic check,75.82,221.05,No
CUST00188,Female,0,No,Yes,19,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,66.49,7197.27,No
CUST00189,Male,0,Yes,Yes,62,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,26.13,6645.55,No
CUST00190,Female,0,Yes,Yes,47,No,Yes,DSL,No,Yes,Yes,Yes,No internet service,No,Month-to-month,Yes,Mailed check,77.61,5377.03,No
CUST00191,Female,0,No,Yes,17,No,No phone service,DSL,No internet service,Yes,No internet service,No,No,No internet service,One year,Yes,Credit card (automatic),111.4,29.01,No
CUST00192,Male,0,No,Yes,46,Yes,Yes,No,No internet service,Yes,No,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),83.42,1993.44,No
CUST00193,Female,0,Yes,Yes,14,Yes,Yes,DSL,Yes,No internet service,Yes,No,No,No,One year,No,Mailed check,114.06,959.3,No
CUST00194,Male,0,Yes,No,31,No,Yes,No,No,No internet service,No internet service,No internet service,No,No internet service,One year,Yes,Credit card (automatic),85.74,3002.96,Yes
CUST00195,Female,0,No,No,21,Yes,Yes,DSL,No internet service,No,No,Yes,No internet service,Yes,Month-to-month,No,Credit card (automatic),54.92,990.9,No
CUST00196,Male,0,No,Yes,42,Yes,No,DSL,No internet service,Yes,No,No internet service,No internet service,No,One year,Yes,Mailed check,109.22,2792.04,No
CUST00197,Female,1,No,No,15,Yes,No phone service,DSL,Yes,No,No,Yes,No internet service,No,One year,Yes,Electronic check,24.46,2462.83,No
CUST00198,Female,1,No,Yes,11,No,No phone service,No,Yes,No internet service,No,Yes,No internet service,No,Two year,Yes,Electronic check,56.42,4875.26,Yes
CUST00199,Male,0,Yes,Yes,29,No,Yes,DSL,No,No internet service,No internet service,No internet service,Yes,No,One year,No,Credit card (automatic),52.73,858.97,No
CUST00200,Female,0,Yes,Yes,27,No,No phone service,No,Yes,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),83.65,7940.48,No
CUST00201,Female,0,Yes,No,1,No,No phone service,No,No,No,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,26.29,8541.26,No
CUST00202,Male,0,No,Yes,35,Yes,No phone service,Fiber optic,No internet service,No,Yes,No internet service,Yes,No internet service,One year,No,Mailed check,91.37,7012.13,Yes
CUST00203,Male,1,No,Yes,29,Yes,No,DSL,No,Yes,No internet service,No,Yes,No,Two year,Yes,Electronic check,47.5,4718.05,No
CUST00204,Female,0,No,Yes,65,No,No phone service,Fiber optic,No,No internet service,No,No,Yes,No,One year,No,Mailed check,70.29,2632.33,No
CUST00205,Male,0,Yes,No,0,No,Yes,DSL,No,No internet service,No,No,No internet service,No internet service,Two year,No,Electronic check,80.18,1934.69,Yes
CUST00206,Male,0,No,Yes,33,No,No phone service,Fiber optic,No internet service,No internet service,No,No,No internet service,No internet service,One year,No,Electronic check,92.97,6721.83,No
CUST00207,Female,0,No,Yes,14,Yes,No,No,No,No,No internet service,No,No,Yes,Month-to-month,No,Electronic check,46.88,6969.11,No
CUST00208,Female,0,Yes,No,40,No,No phone service,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),100.15,6946.32,No
CUST00209,Male,0,No,No,2,No,No phone service,DSL,No internet service,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),24.94,4571.08,No
CUST00210,Male,0,Yes,Yes,8,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No internet service,Two year,Yes,Electronic check,79.43,5204.85,No
CUST00211,Female,0,Yes,Yes,40,No,No,Fiber optic,No,No,Yes,No internet service,Yes,No internet service,Two year,No,Bank transfer (automatic),20.66,2989.87,No
CUST00212,Male,0,Yes,Yes,53,No,Yes,DSL,Yes,No,No internet service,Yes,Yes,Yes,Two year,Yes,Electronic check,56.25,247.9,No
CUST00213,Male,1,Yes,No,30,Yes,No phone service,DSL,No internet service,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,24.02,5723.41,No
CUST00214,Female,0,Yes,Yes,56,Yes,Yes,DSL,No,Yes,No internet service,No,No,Yes,Two year,No,Electronic check,45.48,7127.45,Yes
CUST00215,Female,0,No,No,11,Yes,No phone service,Fiber optic,No,No,No,No,No internet service,Yes,One year,Yes,Bank transfer (automatic),102.56,912.97,No
CUST00216,Male,0,Yes,Yes,38,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),103.89,4188.67,No
CUST00217,Male,0,No,Yes,1,No,Yes,Fiber optic,No,No internet service,No,No internet service,No,Yes,One year,No,Bank transfer (automatic),88.08,6303.26,No
CUST00218,Female,0,No,No,43,No,No,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No,One year,Yes,Electronic check,108.69,20.26,No
CUST00219,Male,0,Yes,Yes,3,Yes,No phone service,DSL,No internet service,No,No internet service,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),59.25,6454.3,Yes
CUST00220,Male,1,Yes,Yes,59,Yes,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),106.7,7197.25,No
CUST00221,Female,0,No,Yes,68,Yes,No phone service,No,No internet service,No,No,No,No,No internet service,Two year,No,Credit card (automatic),95.42,3933.58,No
CUST00222,Female,0,No,No,17,No,No,No,No internet service,No internet service,No,No,No,No internet service,Month-to-month,Yes,Electronic check,30.08,6499.64,No
CUST00223,Male,0,Yes,Yes,13,No,No,DSL,No internet service,No internet service,No,No internet service,Yes,No internet service,Two year,Yes,Electronic check,106.92,7307.91,Yes
CUST00224,Female,0,No,No,7,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No,No internet service,Two year,No,Electronic check,61.55,1765.71,No
CUST00225,Male,0,No,No,32,Yes,No,No,No,Yes,No,No internet service,No,No internet service,One year,No,Credit card (automatic),53.22,7309.28,No
CUST00226,Female,0,Yes,No,70,No,No phone service,No,No internet service,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),104.31,7361.87,No
CUST00227,Male,0,Yes,Yes,0,No,No phone service,DSL,No,No internet service,No,No internet service,No internet service,Yes,Two year,No,Credit card (automatic),55.17,7537.26,Yes
CUST00228,Female,0,No,Yes,72,Yes,No,Fiber optic,No internet service,No,No internet service,No,No,No,Month-to-month,Yes,Mailed check,99.51,8474.56,Yes
CUST00229,Female,1,No,Yes,48,Yes,No phone service,DSL,Yes,Yes,No internet service,No,No,Yes,One year,Yes,Bank transfer (automatic),24.01,4591.4,No
CUST00230,Female,0,No,No,29,No,Yes,DSL,No internet service,No internet service,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.61,6738.2,No
CUST00231,Male,0,No,No,72,No,No phone service,No,No internet service,No internet service,No,No internet service,No internet service,Yes,One year,No,Electronic check,51.02,5857.37,Yes
CUST00232,Female,0,Yes,No,53,No,No,Fiber optic,No internet service,No internet service,No,Yes,Yes,Yes,One year,Yes,Electronic check,44.27,2219.29,No
CUST00233,Male,0,Yes,Yes,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.77,33.22,No
CUST00234,Female,0,Yes,Yes,66,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,27.63,8338.28,No
CUST00235,Male,0,No,Yes,12,No,No phone service,No,No internet service,No internet service,Yes,No internet service,Yes,No,Two year,No,Bank transfer (automatic),50.98,1037.28,No
CUST00236,Male,0,No,Yes,20,No,Yes,No,No,No internet service,No,No,No,No internet service,One year,No,Bank transfer (automatic),53.13,3574.24,No
CUST00237,Male,0,No,Yes,51,No,No phone service,DSL,No internet service,No internet service,No,Yes,No internet service,Yes,One year,No,Mailed check,117.51,340.36,No
CUST00238,Male,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,76.83,3221.03,Yes
CUST00239,Male,0,No,Yes,0,No,No,DSL,Yes,Yes,No internet service,Yes,No internet service,Yes,One year,No,Credit card (automatic),55.23,7573.09,No
CUST00240,Female,0,Yes,Yes,61,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Electronic check,109.65,8576.39,No
CUST00241,Male,1,No,No,60,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.07,3939.16,No
CUST00242,Female,1,Yes,No,14,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,No internet service,Yes,Two year,No,Bank transfer (automatic),99.27,2264.42,No
CUST00243,Female,1,No,No,61,No,No,No,No,Yes,No,No,No internet service,Yes,Two year,No,Bank transfer (automatic),103.89,4178.73,Yes
CUST00244,Male,0,No,Yes,15,Yes,No,No,No internet service,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),75.71,7791.21,No
CUST00245,Male,1,Yes,Yes,52,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,32.57,7417.69,No
CUST00246,Female,0,Yes,Yes,55,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,No internet service,Yes,One year,Yes,Credit card (automatic),56.44,3885.32,No
CUST00247,Male,0,No,Yes,39,No,No phone service,Fiber optic,Yes,No internet service,No internet service,No internet service,No internet service,Yes,One year,Yes,Mailed check,22.09,1325.13,Yes
CUST00248,Male,0,Yes,No,10,Yes,Yes,No,No internet service,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,39.84,7440.3,No
CUST00249,Male,0,No,No,15,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No internet service,No,One year,Yes,Credit card (automatic),58.42,2113.25,No
CUST00250,Female,0,No,No,45,No,No,Fiber optic,Yes,No internet service,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,113.27,4367.95,No
CUST00251,Female,0,Yes,Yes,69,No,Yes,No,Yes,Yes,No internet service,Yes,No internet service,No,Two year,Yes,Mailed check,29.87,2570.69,No
CUST00252,Female,0,No,No,61,No,No,Fiber optic,Yes,No internet service,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,95.75,7182.38,No
CUST00253,Male,0,Yes,Yes,30,No,Yes,No,No,No internet service,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,105.83,5873.88,No
CUST00254,Male,0,Yes,No,33,Yes,Yes,Fiber optic,No,No internet service,No,No,No,No,Two year,Yes,Bank transfer (automatic),67.01,2579.99,No
CUST00255,Female,0,No,Yes,3,No,Yes,Fiber optic,Yes,No internet service,No internet service,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),102.65,7223.69,No
CUST00256,Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,No,No internet service,Two year,No,Bank transfer (automatic),19.76,6982.16,No
CUST00257,Male,0,No,Yes,53,No,No,No,Yes,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),79.18,2235.54,No
CUST00258,Male,1,Yes,No,33,Yes,Yes,No,Yes,Yes,No internet service,No,Yes,No internet service,Two year,No,Mailed check,112.2,2292.84,No
CUST00259,Female,0,No,No,29,Yes,No phone service,No,No,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),52.99,1008.28,No
CUST00260,Male,0,No,No,13,No,No phone service,DSL,Yes,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),86.84,3857.53,No
CUST00261,Female,0,Yes,Yes,26,Yes,No phone service,No,No,No,No,No internet service,No,No internet service,Two year,No,Mailed check,86.95,4878.99,No
CUST00262,Male,0,Yes,No,20,Yes,No,Fiber optic,No,No,No,No,No,No internet service,One year,No,Electronic check,85.18,7073.96,No
CUST00263,Male,1,Yes,No,40,Yes,No phone service,No,Yes,No internet service,Yes,No internet service,No internet service,Yes,One year,No,Bank transfer (automatic),20.84,2379.1,No
CUST00264,Male,1,Yes,No,30,No,Yes,DSL,No,No internet service,No,No internet service,No,No internet service,One year,Yes,Electronic check,102.83,2151.4,No
CUST00265,Female,0,Yes,No,70,Yes,No phone service,Fiber optic,No internet service,No,No internet service,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),53.06,7031.09,Yes
CUST00266,Female,0,Yes,Yes,53,No,No,Fiber optic,No internet service,Yes,No,No,No internet service,No,Month-to-month,No,Credit card (automatic),23.61,3263.05,Yes
CUST00267,Female,0,No,No,66,No,Yes,No,No,No,No internet service,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),87.02,6328.61,No
CUST00268,Male,0,Yes,No,8,No,No phone service,Fiber optic,Yes,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Mailed check,79.54,692.7,No
CUST00269,Female,1,Yes,No,65,No,No phone service,No,No internet service,No internet service,No internet service,Yes,No,No internet service,One year,No,Mailed check,48.4,5511.43,No
CUST00270,Female,0,Yes,Yes,40,No,No,Fiber optic,No,No internet service,No internet service,Yes,No,No,Two year,No,Electronic check,69.33,1184.11,No
CUST00271,Female,0,Yes,Yes,43,No,No,DSL,Yes,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,101.57,4652.18,No
CUST00272,Male,0,Yes,No,26,No,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),69.71,325.95,Yes
CUST00273,Female,0,No,Yes,31,No,Yes,DSL,No,No,Yes,No,No,No,Two year,No,Mailed check,89.37,6856.97,No
CUST00274,Female,1,Yes,Yes,62,No,No,No,No internet service,No internet service,No internet service,Yes,Yes,No,One year,Yes,Bank transfer (automatic),108.92,8112.11,No
CUST00275,Male,0,No,No,29,No,Yes,DSL,No,Yes,No,Yes,No internet service,No internet service,One year,Yes,Mailed check,35.47,5823.89,No
CUST00276,Female,0,No,Yes,54,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),114.03,3714.27,Yes
CUST00277,Male,0,No,Yes,42,Yes,No,No,No,Yes,No,No internet service,No,No internet service,One year,Yes,Electronic check,55.67,6100.56,No
CUST00278,Female,1,Yes,Yes,51,No,Yes,DSL,Yes,No,No,No internet service,Yes,No,One year,Yes,Credit card (automatic),58.44,7326.52,No
CUST00279,Female,0,No,No,56,No,No phone service,No,Yes,No internet service,Yes,No,No internet service,No internet service,One year,No,Electronic check,72.97,2682.98,No
CUST00280,Female,0,No,Yes,31,Yes,No phone service,Fiber optic,No internet service,Yes,No,No internet service,No internet service,Yes,Two year,No,Bank transfer (automatic),57.18,551.41,Yes
CUST00281,Female,1,Yes,No,15,No,Yes,No,No internet service,Yes,No,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),62.09,5140.14,No
CUST00282,Male,0,No,Yes,47,No,No,No,No,No,No,No,No internet service,Yes,One year,Yes,Electronic check,18.48,3780.43,No
CUST00283,Female,0,Yes,No,47,Yes,No phone service,Fiber optic,No,No internet service,No,Yes,No internet service,Yes,Two year,No,Bank transfer (automatic),108.95,8378.63,No
CUST00284,Female,0,Yes,No,19,No,Yes,Fiber optic,No,No internet service,Yes,Yes,No,No internet service,One year,Yes,Bank transfer (automatic),36.11,4250.3,Yes
CUST00285,Male,1,Yes,No,46,Yes,No phone service,Fiber optic,Yes,No internet service,No,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),74.28,4339.9,Yes
CUST00286,Male,0,No,No,8,Yes,No phone service,No,No,No,No internet service,No internet service,No,Yes,One year,No,Electronic check,117.38,8252.63,Yes
CUST00287,Male,1,Yes,Yes,45,No,No phone service,DSL,No,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,99.21,6859.25,No
CUST00288,Female,0,Yes,No,34,Yes,No phone service,No,No internet service,No internet service,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),83.05,3549.99,No
CUST00289,Female,0,Yes,No,45,No,Yes,No,Yes,No,No,No internet service,Yes,No,One year,Yes,Bank transfer (automatic),71.83,7352.7,No
CUST00290,Female,0,No,No,38,Yes,No phone service,No,No,No,Yes,Yes,Yes,No internet service,One year,No,Electronic check,115.78,1400.87,No
CUST00291,Male,0,No,No,26,No,No,Fiber optic,Yes,No internet service,Yes,Yes,Yes,No internet service,Two year,No,Mailed check,51.09,2495.09,No
CUST00292,Female,0,Yes,Yes,71,Yes,No phone service,Fiber optic,Yes,No,No,No internet service,Yes,Yes,One year,No,Mailed check,73.67,1814.54,No
CUST00293,Male,0,Yes,No,32,Yes,Yes,No,No,No internet service,No internet service,No internet service,Yes,Yes,Two year,No,Electronic check,100.39,578.41,Yes
CUST00294,Male,0,No,Yes,31,No,Yes,No,No,No internet service,No internet service,No,No internet service,No,One year,Yes,Bank transfer (automatic),30.71,4135.74,No
CUST00295,Female,0,No,Yes,52,No,Yes,No,No,Yes,No internet service,No,Yes,No,Month-to-month,No,Credit card (automatic),93.32,1956.77,No
CUST00296,Female,1,No,Yes,34,No,Yes,DSL,Yes,No internet service,Yes,No internet service,No,No internet service,One year,Yes,Electronic check,25.15,4308.48,Yes
